#date+time,051-pwl,051-surge,051-wsd,051-wdr
"05-12-2009 0100",1.106,-0.114,7.200,109
"05-12-2009 0106",1.100,-0.112,7.100,109
"05-12-2009 0112",1.088,-0.117,6.600,106
"05-12-2009 0118",1.083,-0.115,8.000,108
"05-12-2009 0124",1.075,-0.116,6.900,112
"05-12-2009 0130",1.062,-0.122,6.100,109
"05-12-2009 0136",1.051,-0.126,6.900,108
"05-12-2009 0142",1.048,-0.122,7.300,109
"05-12-2009 0148",1.041,-0.123,6.800,108
"05-12-2009 0154",1.032,-0.126,7.200,109
"05-12-2009 0200",1.028,-0.124,7.100,113
"05-12-2009 0206",1.026,-0.120,7.500,110
"05-12-2009 0212",1.026,-0.114,7.500,107
"05-12-2009 0218",1.019,-0.116,7.600,107
"05-12-2009 0224",1.013,-0.117,7.600,111
"05-12-2009 0230",1.003,-0.122,7.100,107
"05-12-2009 0236",0.996,-0.124,6.700,108
"05-12-2009 0242",0.996,-0.120,7.500,113
"05-12-2009 0248",0.989,-0.122,8.100,115
"05-12-2009 0254",0.985,-0.122,7.100,113
"05-12-2009 0300",0.983,-0.121,7.500,119
"05-12-2009 0306",0.967,-0.133,7.000,114
"05-12-2009 0312",0.962,-0.135,8.300,111
"05-12-2009 0318",0.955,-0.139,7.400,116
"05-12-2009 0324",0.957,-0.135,8.100,116
"05-12-2009 0330",0.965,-0.124,8.000,119
"05-12-2009 0336",0.963,-0.124,7.100,116
"05-12-2009 0342",0.963,-0.122,7.300,116
"05-12-2009 0348",0.963,-0.121,7.000,117
"05-12-2009 0354",0.967,-0.116,7.400,119
"05-12-2009 0400",0.967,-0.115,6.100,118
"05-12-2009 0406",0.973,-0.108,7.500,119
"05-12-2009 0412",0.968,-0.113,7.800,120
"05-12-2009 0418",0.957,-0.123,7.100,123
"05-12-2009 0424",0.948,-0.133,7.300,121
"05-12-2009 0430",0.947,-0.134,6.800,123
"05-12-2009 0436",0.956,-0.126,6.800,119
"05-12-2009 0442",0.950,-0.133,7.300,120
"05-12-2009 0448",0.948,-0.136,6.600,120
"05-12-2009 0454",0.957,-0.128,6.100,118
"05-12-2009 0500",0.964,-0.123,6.700,131
"05-12-2009 0506",0.962,-0.127,6.800,128
"05-12-2009 0512",0.963,-0.129,6.900,128
"05-12-2009 0518",0.968,-0.127,6.300,126
"05-12-2009 0524",0.969,-0.129,6.700,130
"05-12-2009 0530",0.968,-0.133,6.900,129
"05-12-2009 0536",0.962,-0.142,6.500,130
"05-12-2009 0542",0.974,-0.134,6.300,128
"05-12-2009 0548",0.982,-0.130,6.900,133
"05-12-2009 0554",0.984,-0.133,6.700,131
"05-12-2009 0600",0.986,-0.136,6.800,133
"05-12-2009 0606",0.983,-0.144,6.200,124
"05-12-2009 0612",0.988,-0.144,6.200,126
"05-12-2009 0618",0.991,-0.146,6.500,125
"05-12-2009 0624",0.998,-0.145,6.300,128
"05-12-2009 0630",1.016,-0.133,6.300,127
"05-12-2009 0636",1.028,-0.128,6.400,129
"05-12-2009 0642",1.034,-0.128,6.100,132
"05-12-2009 0648",1.046,-0.123,6.400,134
"05-12-2009 0654",1.057,-0.119,6.800,133
"05-12-2009 0700",1.063,-0.120,5.900,155
"05-12-2009 0706",1.077,-0.113,6.500,138
"05-12-2009 0712",1.085,-0.113,6.300,138
"05-12-2009 0718",1.091,-0.114,6.200,142
"05-12-2009 0724",1.094,-0.119,6.100,142
"05-12-2009 0730",1.102,-0.119,5.800,141
"05-12-2009 0736",1.119,-0.110,5.900,145
"05-12-2009 0742",1.120,-0.117,6.000,150
"05-12-2009 0748",1.130,-0.116,5.600,152
"05-12-2009 0754",1.134,-0.120,5.900,155
"05-12-2009 0800",1.143,-0.119,4.700,167
"05-12-2009 0806",1.155,-0.116,5.300,162
"05-12-2009 0812",1.164,-0.115,4.700,164
"05-12-2009 0818",1.166,-0.122,4.200,167
"05-12-2009 0824",1.172,-0.124,3.800,171
"05-12-2009 0830",1.179,-0.126,3.800,173
"05-12-2009 0836",1.193,-0.120,4.400,178
"05-12-2009 0842",1.202,-0.120,4.700,169
"05-12-2009 0848",1.206,-0.125,4.400,169
"05-12-2009 0854",1.224,-0.115,4.700,167
"05-12-2009 0900",1.227,-0.120,4.800,175
"05-12-2009 0906",1.237,-0.119,4.600,171
"05-12-2009 0912",1.249,-0.115,4.200,170
"05-12-2009 0918",1.262,-0.110,4.900,168
"05-12-2009 0924",1.272,-0.109,4.900,167
"05-12-2009 0930",1.279,-0.110,5.600,168
"05-12-2009 0936",1.284,-0.113,4.600,168
"05-12-2009 0942",1.295,-0.110,4.700,170
"05-12-2009 0948",1.303,-0.110,4.600,174
"05-12-2009 0954",1.309,-0.111,4.800,175
"05-12-2009 1000",1.311,-0.117,4.100,181
"05-12-2009 1006",1.315,-0.120,4.200,176
"05-12-2009 1012",1.323,-0.120,4.700,179
"05-12-2009 1018",1.330,-0.120,4.400,176
"05-12-2009 1024",1.341,-0.116,4.200,176
"05-12-2009 1030",1.351,-0.113,3.300,170
"05-12-2009 1036",1.355,-0.116,3.300,170
"05-12-2009 1042",1.362,-0.115,3.400,173
"05-12-2009 1048",1.368,-0.116,3.600,180
"05-12-2009 1054",1.371,-0.119,4.100,181
"05-12-2009 1100",1.372,-0.124,4.200,186
"05-12-2009 1106",1.372,-0.130,4.000,179
"05-12-2009 1112",1.383,-0.125,3.200,176
"05-12-2009 1118",1.397,-0.116,2.900,180
"05-12-2009 1124",1.403,-0.115,2.400,181
"05-12-2009 1130",1.413,-0.110,3.000,181
"05-12-2009 1136",1.413,-0.115,3.200,175
"05-12-2009 1142",1.419,-0.114,3.700,178
"05-12-2009 1148",1.421,-0.116,3.500,182
"05-12-2009 1154",1.427,-0.115,4.200,186
"05-12-2009 1200",1.427,-0.119,5.100,172
"05-12-2009 1206",1.435,-0.115,3.500,176
"05-12-2009 1212",1.437,-0.116,2.900,184
"05-12-2009 1218",1.438,-0.119,2.900,189
"05-12-2009 1224",1.446,-0.114,4.000,195
"05-12-2009 1230",1.444,-0.120,3.700,183
"05-12-2009 1236",1.440,-0.127,4.000,183
"05-12-2009 1242",1.451,-0.118,4.700,184
"05-12-2009 1248",1.456,-0.116,3.700,181
"05-12-2009 1254",1.456,-0.119,5.100,172
"05-12-2009 1300",1.454,-0.123,6.100,184
"05-12-2009 1306",1.453,-0.126,4.900,173
"05-12-2009 1312",1.459,-0.122,6.000,174
"05-12-2009 1318",1.469,-0.114,4.700,166
"05-12-2009 1324",1.474,-0.111,5.600,176
"05-12-2009 1330",1.478,-0.109,5.300,166
"05-12-2009 1336",1.476,-0.112,6.100,158
"05-12-2009 1342",1.476,-0.114,6.600,162
"05-12-2009 1348",1.477,-0.114,6.500,159
"05-12-2009 1354",1.481,-0.112,6.100,184
"05-12-2009 1400",1.488,-0.106,6.200,148
"05-12-2009 1406",1.488,-0.107,5.800,200
"05-12-2009 1412",1.484,-0.112,5.400,198
"05-12-2009 1418",1.485,-0.112,5.700,191
"05-12-2009 1424",1.485,-0.112,5.800,194
"05-12-2009 1430",1.482,-0.116,4.800,191
"05-12-2009 1436",1.493,-0.106,4.700,152
"05-12-2009 1442",1.498,-0.101,6.000,141
"05-12-2009 1448",1.496,-0.104,6.000,147
"05-12-2009 1454",1.490,-0.110,6.200,148
"05-12-2009 1500",1.491,-0.109,5.900,143
"05-12-2009 1506",1.485,-0.116,6.300,141
"05-12-2009 1512",1.475,-0.126,6.100,143
"05-12-2009 1518",1.474,-0.127,6.100,148
"05-12-2009 1524",1.483,-0.118,6.200,151
"05-12-2009 1530",1.490,-0.111,6.300,150
"05-12-2009 1536",1.492,-0.109,6.200,145
"05-12-2009 1542",1.489,-0.112,6.200,145
"05-12-2009 1548",1.487,-0.114,6.300,143
"05-12-2009 1554",1.489,-0.111,5.900,143
"05-12-2009 1600",1.487,-0.113,8.000,145
"05-12-2009 1606",1.477,-0.123,6.000,146
"05-12-2009 1612",1.480,-0.119,6.000,147
"05-12-2009 1618",1.489,-0.110,7.400,147
"05-12-2009 1624",1.488,-0.110,6.500,144
"05-12-2009 1630",1.489,-0.109,6.900,151
"05-12-2009 1636",1.484,-0.113,6.900,146
"05-12-2009 1642",1.488,-0.108,6.600,146
"05-12-2009 1648",1.481,-0.114,6.900,148
"05-12-2009 1654",1.479,-0.116,8.000,145
"05-12-2009 1700",1.485,-0.109,9.100,148
"05-12-2009 1706",1.480,-0.113,7.100,149
"05-12-2009 1712",1.477,-0.115,7.900,149
"05-12-2009 1718",1.473,-0.118,7.800,152
"05-12-2009 1724",1.470,-0.120,8.400,150
"05-12-2009 1730",1.469,-0.119,7.800,150
"05-12-2009 1736",1.468,-0.119,8.600,145
"05-12-2009 1742",1.466,-0.120,8.100,149
"05-12-2009 1748",1.468,-0.117,8.300,145
"05-12-2009 1754",1.469,-0.114,9.100,148
"05-12-2009 1800",1.465,-0.117,7.000,144
"05-12-2009 1806",1.463,-0.118,8.000,150
"05-12-2009 1812",1.464,-0.115,7.700,146
"05-12-2009 1818",1.459,-0.119,8.800,146
"05-12-2009 1824",1.458,-0.118,7.700,148
"05-12-2009 1830",1.456,-0.119,7.300,148
"05-12-2009 1836",1.458,-0.115,7.300,144
"05-12-2009 1842",1.462,-0.110,6.900,143
"05-12-2009 1848",1.457,-0.113,6.700,145
"05-12-2009 1854",1.453,-0.116,7.000,144
"05-12-2009 1900",1.450,-0.117,6.800,137
"05-12-2009 1906",1.451,-0.115,7.100,142
"05-12-2009 1912",1.454,-0.110,6.800,139
"05-12-2009 1918",1.456,-0.106,7.900,139
"05-12-2009 1924",1.444,-0.116,6.800,142
"05-12-2009 1930",1.441,-0.118,7.100,141
"05-12-2009 1936",1.441,-0.116,7.800,137
"05-12-2009 1942",1.437,-0.118,7.600,134
"05-12-2009 1948",1.436,-0.117,7.400,134
"05-12-2009 1954",1.432,-0.119,6.800,137
"05-12-2009 2000",1.435,-0.113,8.400,129
"05-12-2009 2006",1.428,-0.118,7.600,136
"05-12-2009 2012",1.432,-0.111,7.500,131
"05-12-2009 2018",1.425,-0.116,7.400,129
"05-12-2009 2024",1.433,-0.105,7.200,130
"05-12-2009 2030",1.428,-0.107,6.700,129
"05-12-2009 2036",1.431,-0.101,8.400,132
"05-12-2009 2042",1.423,-0.106,8.300,132
"05-12-2009 2048",1.423,-0.103,7.700,131
"05-12-2009 2054",1.425,-0.098,8.400,129
"05-12-2009 2100",1.418,-0.101,7.600,131
"05-12-2009 2106",1.418,-0.098,8.300,131
"05-12-2009 2112",1.418,-0.094,8.000,127
"05-12-2009 2118",1.406,-0.102,7.900,130
"05-12-2009 2124",1.401,-0.103,8.200,128
"05-12-2009 2130",1.395,-0.105,8.300,131
"05-12-2009 2136",1.392,-0.103,7.300,127
"05-12-2009 2142",1.385,-0.106,7.900,128
"05-12-2009 2148",1.382,-0.104,8.000,127
"05-12-2009 2154",1.383,-0.099,7.600,131
"05-12-2009 2200",1.383,-0.094,7.100,139
"05-12-2009 2206",1.388,-0.084,8.200,135
"05-12-2009 2212",1.379,-0.087,8.300,132
"05-12-2009 2218",1.370,-0.091,8.100,131
"05-12-2009 2224",1.360,-0.096,8.300,132
"05-12-2009 2230",1.357,-0.093,8.700,135
"05-12-2009 2236",1.353,-0.091,7.300,133
"05-12-2009 2242",1.342,-0.097,8.300,138
"05-12-2009 2248",1.329,-0.104,7.500,136
"05-12-2009 2254",1.326,-0.101,7.100,139
"05-12-2009 2300",1.322,-0.098,7.300,135
"05-12-2009 2306",1.329,-0.085,7.400,136
"05-12-2009 2312",1.330,-0.078,7.700,139
"05-12-2009 2318",1.324,-0.077,7.800,136
"05-12-2009 2324",1.318,-0.076,7.400,135
"05-12-2009 2330",1.311,-0.077,7.600,136
"05-12-2009 2336",1.303,-0.078,8.200,135
"05-12-2009 2342",1.298,-0.076,7.700,134
"05-12-2009 2348",1.301,-0.066,8.100,133
"05-12-2009 2354",1.293,-0.066,7.300,135
"05-13-2009 0000",1.280,-0.072,7.100,131
"05-13-2009 0006",1.270,-0.075,7.400,131
"05-13-2009 0012",1.260,-0.077,7.700,133
"05-13-2009 0018",1.246,-0.084,7.700,133
"05-13-2009 0024",1.238,-0.084,7.000,133
"05-13-2009 0030",1.227,-0.088,6.700,131
"05-13-2009 0036",1.225,-0.082,6.800,132
"05-13-2009 0042",1.220,-0.080,6.600,134
"05-13-2009 0048",1.219,-0.073,7.000,130
"05-13-2009 0054",1.206,-0.079,7.100,131
"05-13-2009 0100",1.190,-0.087,7.900,133
"05-13-2009 0106",1.191,-0.079,8.000,131
"05-13-2009 0112",1.186,-0.076,7.600,131
"05-13-2009 0118",1.188,-0.067,7.000,132
"05-13-2009 0124",1.185,-0.062,6.800,133
"05-13-2009 0130",1.175,-0.065,7.600,136
"05-13-2009 0136",1.163,-0.070,7.600,134
"05-13-2009 0142",1.157,-0.069,7.600,136
"05-13-2009 0148",1.160,-0.059,7.800,135
"05-13-2009 0154",1.158,-0.054,7.900,133
"05-13-2009 0200",1.151,-0.054,7.800,133
"05-13-2009 0206",1.140,-0.059,8.100,136
"05-13-2009 0212",1.128,-0.064,7.700,138
"05-13-2009 0218",1.122,-0.064,7.900,137
"05-13-2009 0224",1.123,-0.057,7.700,132
"05-13-2009 0230",1.133,-0.041,7.600,131
"05-13-2009 0236",1.119,-0.049,7.600,133
"05-13-2009 0242",1.115,-0.048,7.900,133
"05-13-2009 0248",1.112,-0.045,8.200,134
"05-13-2009 0254",1.107,-0.045,7.800,133
"05-13-2009 0300",1.096,-0.051,8.300,140
"05-13-2009 0306",1.094,-0.049,7.800,134
"05-13-2009 0312",1.088,-0.050,8.200,135
"05-13-2009 0318",1.082,-0.052,8.200,136
"05-13-2009 0324",1.082,-0.048,8.800,134
"05-13-2009 0330",1.073,-0.053,8.100,136
"05-13-2009 0336",1.076,-0.046,7.900,135
"05-13-2009 0342",1.076,-0.043,8.200,136
"05-13-2009 0348",1.075,-0.041,8.600,136
"05-13-2009 0354",1.076,-0.037,8.300,140
"05-13-2009 0400",1.073,-0.037,7.300,145
"05-13-2009 0406",1.070,-0.038,7.700,140
"05-13-2009 0412",1.070,-0.036,7.700,140
"05-13-2009 0418",1.065,-0.039,7.900,140
"05-13-2009 0424",1.061,-0.042,7.500,141
"05-13-2009 0430",1.064,-0.037,7.700,145
"05-13-2009 0436",1.061,-0.039,7.400,144
"05-13-2009 0442",1.064,-0.035,7.200,144
"05-13-2009 0448",1.060,-0.039,7.000,146
"05-13-2009 0454",1.064,-0.035,7.300,145
"05-13-2009 0500",1.065,-0.034,6.600,156
"05-13-2009 0506",1.067,-0.032,7.000,149
"05-13-2009 0512",1.067,-0.032,6.400,152
"05-13-2009 0518",1.063,-0.037,6.300,153
"05-13-2009 0524",1.058,-0.043,6.400,150
"05-13-2009 0530",1.056,-0.046,6.600,154
"05-13-2009 0536",1.054,-0.050,6.700,153
"05-13-2009 0542",1.050,-0.055,6.300,156
"05-13-2009 0548",1.052,-0.055,7.000,155
"05-13-2009 0554",1.057,-0.053,6.600,156
"05-13-2009 0600",1.055,-0.057,6.800,158
"05-13-2009 0606",1.052,-0.063,6.700,155
"05-13-2009 0612",1.055,-0.063,6.800,157
"05-13-2009 0618",1.052,-0.069,6.300,156
"05-13-2009 0624",1.047,-0.078,7.000,156
"05-13-2009 0630",1.055,-0.073,6.700,156
"05-13-2009 0636",1.060,-0.072,6.700,157
"05-13-2009 0642",1.062,-0.075,7.500,159
"05-13-2009 0648",1.067,-0.074,6.700,159
"05-13-2009 0654",1.074,-0.072,6.800,158
"05-13-2009 0700",1.088,-0.063,8.200,158
"05-13-2009 0706",1.093,-0.063,6.700,155
"05-13-2009 0712",1.098,-0.064,7.500,160
"05-13-2009 0718",1.107,-0.060,7.300,158
"05-13-2009 0724",1.107,-0.066,7.100,159
"05-13-2009 0730",1.113,-0.067,7.700,158
"05-13-2009 0736",1.118,-0.068,7.900,160
"05-13-2009 0742",1.127,-0.065,7.600,157
"05-13-2009 0748",1.129,-0.070,7.700,158
"05-13-2009 0754",1.137,-0.069,8.200,158
"05-13-2009 0800",1.142,-0.071,7.600,158
"05-13-2009 0806",1.148,-0.072,8.300,157
"05-13-2009 0812",1.156,-0.071,8.500,157
"05-13-2009 0818",1.163,-0.072,8.100,156
"05-13-2009 0824",1.172,-0.070,8.000,155
"05-13-2009 0830",1.174,-0.076,7.700,155
"05-13-2009 0836",1.179,-0.078,7.800,154
"05-13-2009 0842",1.187,-0.078,7.800,155
"05-13-2009 0848",1.198,-0.075,7.600,157
"05-13-2009 0854",1.210,-0.071,7.600,158
"05-13-2009 0900",1.217,-0.072,7.200,151
"05-13-2009 0906",1.227,-0.069,7.800,156
"05-13-2009 0912",1.236,-0.068,NA,NA
"05-13-2009 0918",1.245,-0.067,NA,NA
"05-13-2009 0924",1.249,-0.071,NA,NA
"05-13-2009 0930",1.257,-0.071,NA,NA
"05-13-2009 0936",1.260,-0.076,NA,NA
"05-13-2009 0942",1.267,-0.076,6.800,154
"05-13-2009 0948",1.274,-0.077,7.200,154
"05-13-2009 0954",1.285,-0.074,7.200,151
"05-13-2009 1000",1.298,-0.069,7.700,150
"05-13-2009 1006",1.301,-0.073,7.200,150
"05-13-2009 1012",1.307,-0.075,7.500,151
"05-13-2009 1018",1.315,-0.074,7.400,152
"05-13-2009 1024",1.322,-0.074,7.600,151
"05-13-2009 1030",1.326,-0.078,8.500,151
"05-13-2009 1036",1.334,-0.077,8.300,154
"05-13-2009 1042",1.337,-0.081,7.900,154
"05-13-2009 1048",1.341,-0.084,7.600,155
"05-13-2009 1054",1.346,-0.086,7.700,150
"05-13-2009 1100",1.354,-0.085,8.700,153
"05-13-2009 1106",1.356,-0.089,8.300,149
"05-13-2009 1112",1.362,-0.090,8.200,150
"05-13-2009 1118",1.366,-0.092,8.000,150
"05-13-2009 1124",1.367,-0.097,7.900,150
"05-13-2009 1130",1.373,-0.097,8.600,152
"05-13-2009 1136",1.374,-0.102,8.500,151
"05-13-2009 1142",1.376,-0.106,8.900,152
"05-13-2009 1148",1.378,-0.109,9.000,153
"05-13-2009 1154",1.385,-0.108,8.700,153
"05-13-2009 1200",1.392,-0.106,8.600,155
"05-13-2009 1206",1.396,-0.107,8.500,152
"05-13-2009 1212",1.398,-0.110,8.800,152
"05-13-2009 1218",1.402,-0.111,8.400,151
"05-13-2009 1224",1.410,-0.107,9.400,151
"05-13-2009 1230",1.418,-0.103,8.500,154
"05-13-2009 1236",1.422,-0.104,7.800,156
"05-13-2009 1242",1.427,-0.102,7.900,155
"05-13-2009 1248",1.431,-0.102,7.600,156
"05-13-2009 1254",1.435,-0.102,8.600,155
"05-13-2009 1300",1.443,-0.097,9.400,151
"05-13-2009 1306",1.448,-0.096,8.700,150
"05-13-2009 1312",1.456,-0.091,8.800,152
"05-13-2009 1318",1.458,-0.092,8.900,152
"05-13-2009 1324",1.465,-0.088,8.900,153
"05-13-2009 1330",1.465,-0.090,8.000,150
"05-13-2009 1336",1.463,-0.095,8.300,153
"05-13-2009 1342",1.467,-0.093,8.400,152
"05-13-2009 1348",1.469,-0.094,8.800,154
"05-13-2009 1354",1.471,-0.094,9.400,151
"05-13-2009 1400",1.462,-0.105,9.700,154
"05-13-2009 1406",1.460,-0.109,10.200,153
"05-13-2009 1412",1.461,-0.109,9.600,152
"05-13-2009 1418",1.466,-0.106,8.800,152
"05-13-2009 1424",1.464,-0.110,9.900,153
"05-13-2009 1430",1.459,-0.116,9.700,153
"05-13-2009 1436",1.460,-0.117,9.400,152
"05-13-2009 1442",1.461,-0.117,10.100,152
"05-13-2009 1448",1.462,-0.117,10.100,152
"05-13-2009 1454",1.455,-0.125,9.700,154
"05-13-2009 1500",1.450,-0.131,10.300,155
"05-13-2009 1506",1.443,-0.139,9.400,154
"05-13-2009 1512",1.444,-0.139,10.400,155
"05-13-2009 1518",1.448,-0.136,10.100,158
"05-13-2009 1524",1.448,-0.136,9.900,159
"05-13-2009 1530",1.451,-0.134,10.400,160
"05-13-2009 1536",1.452,-0.133,10.600,157
"05-13-2009 1542",1.449,-0.137,9.900,158
"05-13-2009 1548",1.445,-0.141,9.600,156
"05-13-2009 1554",1.449,-0.138,10.300,155
"05-13-2009 1600",1.450,-0.137,10.500,160
"05-13-2009 1606",1.451,-0.136,10.000,160
"05-13-2009 1612",1.456,-0.131,11.300,161
"05-13-2009 1618",1.455,-0.132,10.700,159
"05-13-2009 1624",1.449,-0.138,10.100,160
"05-13-2009 1630",1.447,-0.140,11.100,162
"05-13-2009 1636",1.443,-0.144,11.400,159
"05-13-2009 1642",1.446,-0.141,10.200,159
"05-13-2009 1648",1.445,-0.142,9.700,158
"05-13-2009 1654",1.444,-0.143,10.500,160
"05-13-2009 1700",1.445,-0.141,10.600,162
"05-13-2009 1706",1.440,-0.146,10.800,159
"05-13-2009 1712",1.436,-0.149,11.100,161
"05-13-2009 1718",1.435,-0.150,11.200,161
"05-13-2009 1724",1.435,-0.149,11.200,161
"05-13-2009 1730",1.434,-0.150,11.400,160
"05-13-2009 1736",1.434,-0.149,10.700,161
"05-13-2009 1742",1.434,-0.148,10.900,160
"05-13-2009 1748",1.431,-0.150,10.500,162
"05-13-2009 1754",1.430,-0.150,10.600,162
"05-13-2009 1800",1.430,-0.149,9.400,155
"05-13-2009 1806",1.424,-0.154,10.400,156
"05-13-2009 1812",1.423,-0.154,10.600,156
"05-13-2009 1818",1.424,-0.152,9.800,158
"05-13-2009 1824",1.422,-0.153,9.200,158
"05-13-2009 1830",1.422,-0.151,9.300,156
"05-13-2009 1836",1.415,-0.157,8.800,152
"05-13-2009 1842",1.408,-0.163,9.200,151
"05-13-2009 1848",1.406,-0.163,9.900,151
"05-13-2009 1854",1.406,-0.162,9.400,155
"05-13-2009 1900",1.430,-0.136,10.000,148
"05-13-2009 1906",1.404,-0.161,9.100,150
"05-13-2009 1912",1.404,-0.159,9.200,149
"05-13-2009 1918",1.413,-0.149,9.800,148
"05-13-2009 1924",1.415,-0.145,9.800,151
"05-13-2009 1930",1.408,-0.150,9.800,152
"05-13-2009 1936",1.408,-0.149,10.400,150
"05-13-2009 1942",1.408,-0.147,9.400,149
"05-13-2009 1948",1.403,-0.150,9.000,151
"05-13-2009 1954",1.397,-0.154,10.000,148
"05-13-2009 2000",1.394,-0.156,9.600,149
"05-13-2009 2006",1.398,-0.150,9.700,149
"05-13-2009 2012",1.400,-0.146,9.800,149
"05-13-2009 2018",1.399,-0.145,9.400,150
"05-13-2009 2024",1.394,-0.148,9.200,148
"05-13-2009 2030",1.393,-0.147,9.700,147
"05-13-2009 2036",1.394,-0.144,10.100,152
"05-13-2009 2042",1.397,-0.138,9.900,149
"05-13-2009 2048",1.393,-0.140,8.800,149
"05-13-2009 2054",1.382,-0.148,9.600,149
"05-13-2009 2100",1.377,-0.151,9.000,150
"05-13-2009 2106",1.376,-0.149,9.900,148
"05-13-2009 2112",1.376,-0.146,9.300,150
"05-13-2009 2118",1.379,-0.141,9.700,152
"05-13-2009 2124",1.374,-0.143,8.600,151
"05-13-2009 2130",1.369,-0.144,8.500,150
"05-13-2009 2136",1.363,-0.147,9.500,152
"05-13-2009 2142",1.354,-0.153,8.700,152
"05-13-2009 2148",1.360,-0.143,8.900,150
"05-13-2009 2154",1.338,-0.162,9.000,150
"05-13-2009 2200",1.356,-0.140,9.200,148
"05-13-2009 2206",1.349,-0.143,8.400,150
"05-13-2009 2212",1.350,-0.138,8.400,150
"05-13-2009 2218",1.347,-0.137,8.000,146
"05-13-2009 2224",1.330,-0.150,7.800,146
"05-13-2009 2230",1.332,-0.143,7.800,150
"05-13-2009 2236",1.333,-0.138,8.300,148
"05-13-2009 2242",1.324,-0.142,8.200,151
"05-13-2009 2248",1.325,-0.136,8.900,149
"05-13-2009 2254",1.324,-0.132,9.200,148
"05-13-2009 2300",1.318,-0.134,8.000,145
"05-13-2009 2306",1.317,-0.129,8.100,151
"05-13-2009 2312",1.313,-0.128,8.100,148
"05-13-2009 2318",1.303,-0.133,8.100,148
"05-13-2009 2324",1.299,-0.132,8.200,147
"05-13-2009 2330",1.292,-0.133,8.500,146
"05-13-2009 2336",1.289,-0.130,8.000,149
"05-13-2009 2342",1.283,-0.131,8.000,146
"05-13-2009 2348",1.278,-0.130,8.100,147
"05-13-2009 2354",1.266,-0.136,8.000,145
"05-14-2009 0000",1.259,-0.137,7.700,152
"05-14-2009 0006",1.260,-0.130,7.400,149
"05-14-2009 0012",1.261,-0.123,7.800,150
"05-14-2009 0018",1.260,-0.117,7.000,150
"05-14-2009 0024",1.254,-0.117,7.300,151
"05-14-2009 0030",1.239,-0.125,7.600,151
"05-14-2009 0036",1.225,-0.133,7.100,150
"05-14-2009 0042",1.235,-0.116,6.900,152
"05-14-2009 0048",1.237,-0.108,7.100,151
"05-14-2009 0054",1.224,-0.114,7.700,152
"05-14-2009 0100",1.204,-0.127,7.200,145
"05-14-2009 0106",1.203,-0.121,6.600,157
"05-14-2009 0112",1.203,-0.114,6.500,157
"05-14-2009 0118",1.202,-0.108,6.800,157
"05-14-2009 0124",1.191,-0.113,6.200,153
"05-14-2009 0130",1.188,-0.109,6.900,154
"05-14-2009 0136",1.187,-0.103,7.000,151
"05-14-2009 0142",1.177,-0.106,6.800,146
"05-14-2009 0148",1.172,-0.104,6.700,144
"05-14-2009 0154",1.165,-0.104,7.200,145
"05-14-2009 0200",1.151,-0.112,8.200,144
"05-14-2009 0206",1.135,-0.121,8.900,143
"05-14-2009 0212",1.126,-0.123,9.900,143
"05-14-2009 0218",1.120,-0.123,8.000,142
"05-14-2009 0224",1.123,-0.114,8.100,139
"05-14-2009 0230",1.120,-0.110,8.100,143
"05-14-2009 0236",1.115,-0.109,8.200,141
"05-14-2009 0242",1.108,-0.110,8.900,138
"05-14-2009 0248",1.102,-0.110,8.500,140
"05-14-2009 0254",1.103,-0.103,8.200,144
"05-14-2009 0300",1.101,-0.100,8.000,142
"05-14-2009 0306",1.099,-0.096,7.600,147
"05-14-2009 0312",1.101,-0.089,7.000,144
"05-14-2009 0318",1.095,-0.089,7.900,143
"05-14-2009 0324",1.091,-0.088,8.000,142
"05-14-2009 0330",1.078,-0.096,8.300,137
"05-14-2009 0336",1.096,-0.074,7.500,138
"05-14-2009 0342",1.088,-0.077,7.900,141
"05-14-2009 0348",1.094,-0.067,7.200,140
"05-14-2009 0354",1.081,-0.076,8.000,142
"05-14-2009 0400",1.075,-0.078,7.900,145
"05-14-2009 0406",1.070,-0.079,7.400,142
"05-14-2009 0412",1.063,-0.083,8.700,142
"05-14-2009 0418",1.063,-0.080,8.400,142
"05-14-2009 0424",1.061,-0.079,8.700,141
"05-14-2009 0430",1.059,-0.078,8.700,142
"05-14-2009 0436",1.052,-0.082,8.600,144
"05-14-2009 0442",1.049,-0.083,8.400,144
"05-14-2009 0448",1.050,-0.080,8.500,147
"05-14-2009 0454",1.057,-0.071,7.900,145
"05-14-2009 0500",1.058,-0.068,7.500,148
"05-14-2009 0506",1.057,-0.068,8.000,145
"05-14-2009 0512",1.053,-0.071,8.500,146
"05-14-2009 0518",1.055,-0.068,7.800,148
"05-14-2009 0524",1.052,-0.070,8.300,152
"05-14-2009 0530",1.044,-0.077,7.500,150
"05-14-2009 0536",1.042,-0.079,7.600,151
"05-14-2009 0542",1.037,-0.084,7.100,147
"05-14-2009 0548",1.040,-0.081,7.500,149
"05-14-2009 0554",1.043,-0.079,7.500,148
"05-14-2009 0600",1.043,-0.079,7.700,151
"05-14-2009 0606",1.050,-0.073,8.100,147
"05-14-2009 0612",1.056,-0.068,7.900,149
"05-14-2009 0618",1.055,-0.070,7.600,149
"05-14-2009 0624",1.049,-0.078,7.600,148
"05-14-2009 0630",1.049,-0.080,7.500,149
"05-14-2009 0636",1.051,-0.080,7.800,149
