#date+time,051-pwl,051-surge,051-wsd,051-wdr
"03-11-2011 2006",1.393,-0.220,7.600,100
"03-11-2011 2012",1.394,-0.218,7.500,105
"03-11-2011 2018",1.390,-0.222,7.300,97
"03-11-2011 2024",1.385,-0.226,6.700,98
"03-11-2011 2030",1.388,-0.223,7.000,99
"03-11-2011 2036",1.386,-0.224,7.400,100
"03-11-2011 2042",1.383,-0.227,7.100,95
"03-11-2011 2048",1.382,-0.227,6.900,91
"03-11-2011 2054",1.383,-0.225,7.500,95
"03-11-2011 2100",1.385,-0.223,8.000,92
"03-11-2011 2106",1.384,-0.223,7.200,93
"03-11-2011 2112",1.387,-0.219,7.700,94
"03-11-2011 2118",1.387,-0.219,7.700,97
"03-11-2011 2124",1.390,-0.215,7.300,93
"03-11-2011 2130",1.392,-0.212,7.500,94
"03-11-2011 2136",1.394,-0.209,7.500,89
"03-11-2011 2142",1.400,-0.203,7.900,92
"03-11-2011 2148",1.398,-0.204,7.700,94
"03-11-2011 2154",1.401,-0.200,8.000,92
"03-11-2011 2200",1.401,-0.199,7.400,96
"03-11-2011 2206",1.400,-0.199,7.800,89
"03-11-2011 2212",1.396,-0.202,7.900,96
"03-11-2011 2218",1.389,-0.208,8.100,95
"03-11-2011 2224",1.386,-0.210,7.800,91
"03-11-2011 2230",1.380,-0.215,8.000,91
"03-11-2011 2236",1.378,-0.215,8.300,91
"03-11-2011 2242",1.375,-0.217,7.100,92
"03-11-2011 2248",1.370,-0.221,7.600,88
"03-11-2011 2254",1.371,-0.218,7.400,96
"03-11-2011 2300",1.368,-0.220,7.900,91
"03-11-2011 2306",1.366,-0.220,7.600,93
"03-11-2011 2312",1.365,-0.219,8.000,93
"03-11-2011 2318",1.360,-0.222,8.600,93
"03-11-2011 2324",1.350,-0.230,8.000,91
"03-11-2011 2330",1.351,-0.227,7.500,91
"03-11-2011 2336",1.351,-0.225,8.000,91
"03-11-2011 2342",1.352,-0.222,8.400,92
"03-11-2011 2348",1.355,-0.216,7.700,89
"03-11-2011 2354",1.353,-0.216,7.900,91
"03-12-2011 0000",1.350,-0.216,7.200,92
"03-12-2011 0006",1.353,-0.210,7.400,91
"03-12-2011 0012",1.353,-0.207,7.000,92
"03-12-2011 0018",1.357,-0.200,6.600,91
"03-12-2011 0024",1.356,-0.197,6.400,91
"03-12-2011 0030",1.352,-0.198,6.900,90
"03-12-2011 0036",1.350,-0.196,6.800,91
"03-12-2011 0042",1.347,-0.196,7.000,92
"03-12-2011 0048",1.343,-0.196,6.600,94
"03-12-2011 0054",1.336,-0.199,7.200,92
"03-12-2011 0100",1.332,-0.199,6.700,95
"03-12-2011 0106",1.327,-0.200,6.500,95
"03-12-2011 0112",1.315,-0.208,6.600,95
"03-12-2011 0118",1.307,-0.211,6.300,95
"03-12-2011 0124",1.301,-0.213,6.200,96
"03-12-2011 0130",1.288,-0.221,6.300,94
"03-12-2011 0136",1.278,-0.227,6.400,92
"03-12-2011 0142",1.274,-0.226,6.600,95
"03-12-2011 0148",1.268,-0.227,6.200,96
"03-12-2011 0154",1.262,-0.228,6.700,95
"03-12-2011 0200",1.259,-0.226,6.200,102
"03-12-2011 0206",1.254,-0.226,6.900,96
"03-12-2011 0212",1.246,-0.228,6.200,96
"03-12-2011 0218",1.239,-0.230,6.500,97
"03-12-2011 0224",1.235,-0.229,6.800,98
"03-12-2011 0230",1.228,-0.230,6.700,98
"03-12-2011 0236",1.218,-0.234,6.400,101
"03-12-2011 0242",1.213,-0.234,6.500,100
"03-12-2011 0248",1.205,-0.236,6.300,101
"03-12-2011 0254",1.195,-0.240,6.200,102
"03-12-2011 0300",1.183,-0.246,6.900,105
"03-12-2011 0306",1.174,-0.249,7.100,102
"03-12-2011 0312",1.170,-0.247,6.600,104
"03-12-2011 0318",1.165,-0.246,6.500,105
"03-12-2011 0324",1.158,-0.247,7.100,105
"03-12-2011 0330",1.148,-0.251,6.700,105
"03-12-2011 0336",1.144,-0.249,7.300,103
"03-12-2011 0342",1.142,-0.245,7.400,106
"03-12-2011 0348",1.139,-0.242,7.300,107
"03-12-2011 0354",1.133,-0.242,6.900,105
"03-12-2011 0400",1.130,-0.239,7.900,113
"03-12-2011 0406",1.120,-0.243,7.600,108
"03-12-2011 0412",1.112,-0.245,7.500,109
"03-12-2011 0418",1.107,-0.244,8.200,109
"03-12-2011 0424",1.103,-0.243,7.900,108
"03-12-2011 0430",1.096,-0.244,8.300,106
"03-12-2011 0436",1.091,-0.244,8.200,109
"03-12-2011 0442",1.089,-0.240,7.400,110
"03-12-2011 0448",1.079,-0.245,8.100,114
"03-12-2011 0454",1.076,-0.243,7.900,113
"03-12-2011 0500",1.064,-0.250,8.500,109
"03-12-2011 0506",1.066,-0.243,8.100,108
"03-12-2011 0512",1.058,-0.246,8.100,108
"03-12-2011 0518",1.055,-0.244,8.700,109
"03-12-2011 0524",1.046,-0.249,8.000,109
"03-12-2011 0530",1.042,-0.248,8.000,106
"03-12-2011 0536",1.046,-0.240,7.800,109
"03-12-2011 0542",1.039,-0.243,8.200,109
"03-12-2011 0548",1.027,-0.251,8.300,109
"03-12-2011 0554",1.022,-0.253,8.500,109
"03-12-2011 0600",1.012,-0.259,8.700,113
"03-12-2011 0606",1.005,-0.263,9.300,109
"03-12-2011 0612",0.999,-0.266,8.600,111
"03-12-2011 0618",0.992,-0.270,8.900,112
"03-12-2011 0624",0.994,-0.265,8.200,110
"03-12-2011 0630",0.998,-0.259,8.700,107
"03-12-2011 0636",0.996,-0.258,8.300,112
"03-12-2011 0642",0.992,-0.260,8.200,113
"03-12-2011 0648",0.991,-0.260,7.900,114
"03-12-2011 0654",0.987,-0.262,8.700,113
"03-12-2011 0700",0.983,-0.264,7.900,113
"03-12-2011 0706",0.984,-0.262,8.600,111
"03-12-2011 0712",0.988,-0.257,9.200,112
"03-12-2011 0718",0.995,-0.249,9.000,113
"03-12-2011 0724",0.996,-0.248,9.100,114
"03-12-2011 0730",0.996,-0.247,8.200,117
"03-12-2011 0736",0.994,-0.249,9.700,115
"03-12-2011 0742",0.992,-0.251,9.300,116
"03-12-2011 0748",0.993,-0.250,9.300,114
"03-12-2011 0754",0.987,-0.256,7.900,113
"03-12-2011 0800",0.984,-0.260,8.500,123
"03-12-2011 0806",0.993,-0.251,8.700,115
"03-12-2011 0812",1.001,-0.244,8.800,114
"03-12-2011 0818",0.997,-0.249,8.900,114
"03-12-2011 0824",0.991,-0.256,9.200,116
"03-12-2011 0830",0.991,-0.258,9.200,117
"03-12-2011 0836",0.995,-0.256,9.200,118
"03-12-2011 0842",0.995,-0.257,8.700,119
"03-12-2011 0848",0.997,-0.257,7.600,120
"03-12-2011 0854",1.010,-0.246,8.500,123
"03-12-2011 0900",1.017,-0.242,8.900,113
"03-12-2011 0906",1.027,-0.234,8.600,119
"03-12-2011 0912",1.036,-0.228,7.400,121
"03-12-2011 0918",1.042,-0.225,8.500,121
"03-12-2011 0924",1.049,-0.221,8.400,120
"03-12-2011 0930",1.051,-0.222,8.300,119
"03-12-2011 0936",1.057,-0.220,8.400,119
"03-12-2011 0942",1.059,-0.222,8.500,115
"03-12-2011 0948",1.054,-0.230,9.600,116
"03-12-2011 0954",1.056,-0.232,8.900,113
"03-12-2011 1000",1.062,-0.231,7.000,128
"03-12-2011 1006",1.065,-0.232,9.500,117
"03-12-2011 1012",1.072,-0.230,9.500,117
"03-12-2011 1018",1.075,-0.231,7.800,115
"03-12-2011 1024",1.082,-0.229,8.900,115
"03-12-2011 1030",1.096,-0.220,8.100,121
"03-12-2011 1036",1.103,-0.219,7.300,123
"03-12-2011 1042",1.103,-0.224,7.900,125
"03-12-2011 1048",1.106,-0.226,7.800,127
"03-12-2011 1054",1.119,-0.219,7.000,128
"03-12-2011 1100",1.127,-0.217,4.900,121
"03-12-2011 1106",1.128,-0.221,6.400,129
"03-12-2011 1112",1.137,-0.218,6.900,129
"03-12-2011 1118",1.144,-0.217,6.400,128
"03-12-2011 1124",1.157,-0.210,6.200,127
"03-12-2011 1130",1.171,-0.202,5.800,127
"03-12-2011 1136",1.176,-0.203,6.100,129
"03-12-2011 1142",1.174,-0.211,6.000,125
"03-12-2011 1148",1.185,-0.207,5.200,124
"03-12-2011 1154",1.195,-0.203,4.900,121
"03-12-2011 1200",1.202,-0.202,5.600,121
"03-12-2011 1206",1.202,-0.208,5.400,119
"03-12-2011 1212",1.207,-0.209,5.300,121
"03-12-2011 1218",1.221,-0.201,6.000,122
"03-12-2011 1224",1.225,-0.203,6.000,121
"03-12-2011 1230",1.228,-0.206,5.300,123
"03-12-2011 1236",1.234,-0.206,5.700,119
"03-12-2011 1242",1.238,-0.208,5.600,122
"03-12-2011 1248",1.244,-0.208,5.300,123
"03-12-2011 1254",1.255,-0.203,5.600,121
"03-12-2011 1300",1.260,-0.204,8.000,114
"03-12-2011 1306",1.240,-0.230,5.700,118
"03-12-2011 1312",1.261,-0.215,5.500,116
"03-12-2011 1318",1.267,-0.214,5.500,117
"03-12-2011 1324",1.271,-0.216,5.900,116
"03-12-2011 1330",1.270,-0.223,6.200,115
"03-12-2011 1336",1.275,-0.223,7.100,114
"03-12-2011 1342",1.276,-0.227,7.100,115
"03-12-2011 1348",1.286,-0.223,7.500,118
"03-12-2011 1354",1.293,-0.221,8.000,114
"03-12-2011 1400",1.302,-0.217,8.700,108
"03-12-2011 1406",1.304,-0.220,7.700,112
"03-12-2011 1412",1.309,-0.220,8.200,114
"03-12-2011 1418",1.322,-0.212,8.500,113
"03-12-2011 1424",1.334,-0.205,8.800,111
"03-12-2011 1430",1.347,-0.196,7.800,111
"03-12-2011 1436",1.348,-0.200,9.000,107
"03-12-2011 1442",1.349,-0.203,9.500,110
"03-12-2011 1448",1.356,-0.200,8.900,109
"03-12-2011 1454",1.364,-0.196,8.700,108
"03-12-2011 1500",1.367,-0.197,8.600,103
"03-12-2011 1506",1.365,-0.203,7.800,100
"03-12-2011 1512",1.372,-0.200,8.800,102
"03-12-2011 1518",1.377,-0.198,8.600,102
"03-12-2011 1524",1.381,-0.198,8.200,100
"03-12-2011 1530",1.379,-0.203,9.100,99
"03-12-2011 1536",1.373,-0.212,9.100,103
"03-12-2011 1542",1.376,-0.212,8.900,108
"03-12-2011 1548",1.376,-0.215,9.000,106
"03-12-2011 1554",1.385,-0.209,8.600,103
"03-12-2011 1600",1.387,-0.209,8.100,103
"03-12-2011 1606",1.390,-0.209,8.200,100
"03-12-2011 1612",1.399,-0.202,8.600,101
"03-12-2011 1618",1.401,-0.203,8.100,100
"03-12-2011 1624",1.399,-0.207,7.800,100
"03-12-2011 1630",1.405,-0.203,8.300,96
"03-12-2011 1636",1.414,-0.196,8.000,98
"03-12-2011 1642",1.413,-0.199,8.000,99
"03-12-2011 1648",1.409,-0.205,8.900,103
"03-12-2011 1654",1.415,-0.200,8.100,103
"03-12-2011 1700",1.422,-0.195,7.400,93
"03-12-2011 1706",1.427,-0.192,8.600,98
"03-12-2011 1712",1.434,-0.186,8.900,95
"03-12-2011 1718",1.435,-0.187,8.500,99
"03-12-2011 1724",1.428,-0.195,9.100,95
"03-12-2011 1730",1.421,-0.203,7.800,96
"03-12-2011 1736",1.430,-0.196,7.900,95
"03-12-2011 1742",1.434,-0.193,7.400,95
"03-12-2011 1748",1.433,-0.195,7.500,97
"03-12-2011 1754",1.432,-0.197,7.400,93
"03-12-2011 1800",1.444,-0.186,8.000,93
"03-12-2011 1806",1.443,-0.188,7.500,93
"03-12-2011 1812",1.436,-0.196,7.000,93
"03-12-2011 1818",1.431,-0.202,7.700,90
"03-12-2011 1824",1.451,-0.183,7.500,89
"03-12-2011 1830",1.457,-0.178,7.800,90
"03-12-2011 1836",1.450,-0.185,8.000,89
"03-12-2011 1842",1.452,-0.184,7.500,91
"03-12-2011 1848",1.445,-0.192,7.600,93
"03-12-2011 1854",1.446,-0.192,8.000,93
"03-12-2011 1900",1.450,-0.188,8.400,89
"03-12-2011 1906",1.453,-0.186,7.600,89
"03-12-2011 1912",1.444,-0.195,7.600,89
"03-12-2011 1918",1.441,-0.199,7.500,90
"03-12-2011 1924",1.442,-0.198,7.700,89
"03-12-2011 1930",1.447,-0.193,7.400,91
"03-12-2011 1936",1.447,-0.194,8.300,88
"03-12-2011 1942",1.441,-0.200,8.300,90
"03-12-2011 1948",1.437,-0.204,8.200,89
"03-12-2011 1954",1.440,-0.201,8.400,89
"03-12-2011 2000",1.444,-0.197,9.000,95
"03-12-2011 2006",1.440,-0.201,9.200,90
"03-12-2011 2012",1.439,-0.202,8.400,90
"03-12-2011 2018",1.440,-0.201,8.600,89
"03-12-2011 2024",1.439,-0.202,8.200,90
"03-12-2011 2030",1.440,-0.201,8.400,89
"03-12-2011 2036",1.443,-0.198,8.700,94
"03-12-2011 2042",1.440,-0.200,8.600,95
"03-12-2011 2048",1.436,-0.204,8.800,97
"03-12-2011 2054",1.434,-0.205,9.000,95
"03-12-2011 2100",1.443,-0.196,8.500,94
"03-12-2011 2106",1.447,-0.191,8.700,94
"03-12-2011 2112",1.448,-0.189,8.800,95
"03-12-2011 2118",1.444,-0.193,9.000,95
"03-12-2011 2124",1.444,-0.192,8.600,96
"03-12-2011 2130",1.444,-0.191,8.600,95
"03-12-2011 2136",1.445,-0.189,9.000,93
"03-12-2011 2142",1.448,-0.185,8.600,94
"03-12-2011 2148",1.451,-0.181,8.800,97
"03-12-2011 2154",1.455,-0.176,8.500,94
"03-12-2011 2200",1.451,-0.179,8.200,95
"03-12-2011 2206",1.450,-0.179,8.800,96
"03-12-2011 2212",1.456,-0.171,8.500,96
"03-12-2011 2218",1.457,-0.169,8.500,94
"03-12-2011 2224",1.450,-0.175,8.900,96
"03-12-2011 2230",1.444,-0.180,8.800,95
"03-12-2011 2236",1.448,-0.174,8.000,96
"03-12-2011 2242",1.445,-0.176,8.400,97
"03-12-2011 2248",1.441,-0.179,8.500,95
"03-12-2011 2254",1.433,-0.185,8.200,95
"03-12-2011 2300",1.431,-0.186,8.300,99
"03-12-2011 2306",1.429,-0.186,8.900,100
"03-12-2011 2312",1.427,-0.187,7.700,96
"03-12-2011 2318",1.423,-0.189,7.900,98
"03-12-2011 2324",1.420,-0.191,9.000,99
"03-12-2011 2330",1.418,-0.191,8.700,98
"03-12-2011 2336",1.418,-0.189,8.600,98
"03-12-2011 2342",1.416,-0.189,8.400,99
"03-12-2011 2348",1.416,-0.187,8.700,100
"03-12-2011 2354",1.417,-0.184,8.300,99
"03-13-2011 0000",1.413,-0.186,8.800,95
"03-13-2011 0006",1.414,-0.182,7.500,96
"03-13-2011 0012",1.415,-0.179,8.100,96
"03-13-2011 0018",1.410,-0.182,7.500,95
"03-13-2011 0024",1.406,-0.183,7.500,93
"03-13-2011 0030",1.410,-0.176,7.600,92
"03-13-2011 0036",1.410,-0.173,7.600,92
"03-13-2011 0042",1.405,-0.175,8.300,92
"03-13-2011 0048",1.406,-0.171,7.800,94
"03-13-2011 0054",1.401,-0.173,8.800,95
"03-13-2011 0100",1.392,-0.179,6.600,105
"03-13-2011 0106",1.388,-0.179,7.600,94
"03-13-2011 0112",1.385,-0.179,7.800,95
"03-13-2011 0118",1.386,-0.174,7.300,98
"03-13-2011 0124",1.387,-0.169,7.500,99
"03-13-2011 0130",1.388,-0.164,7.100,103
"03-13-2011 0136",1.390,-0.158,7.600,102
"03-13-2011 0142",1.382,-0.162,7.200,103
"03-13-2011 0148",1.377,-0.163,6.700,103
"03-13-2011 0154",1.384,-0.152,6.600,105
"03-13-2011 0200",1.386,-0.145,5.400,103
"03-13-2011 0206",1.370,-0.157,6.400,108
"03-13-2011 0212",1.357,-0.165,6.400,107
"03-13-2011 0218",1.362,-0.155,6.300,107
"03-13-2011 0224",1.370,-0.142,6.300,108
"03-13-2011 0230",1.369,-0.138,6.200,103
"03-13-2011 0236",1.351,-0.151,5.900,104
"03-13-2011 0242",1.346,-0.151,5.600,103
"03-13-2011 0248",1.345,-0.147,5.500,103
"03-13-2011 0254",1.334,-0.153,5.400,103
"03-13-2011 0300",1.329,-0.152,6.300,104
"03-13-2011 0306",1.331,-0.145,5.800,100
"03-13-2011 0312",1.323,-0.147,5.700,100
"03-13-2011 0318",1.310,-0.155,5.500,102
"03-13-2011 0324",1.298,-0.161,5.900,104
"03-13-2011 0330",1.291,-0.162,5.600,103
"03-13-2011 0336",1.281,-0.166,5.700,102
"03-13-2011 0342",1.267,-0.174,5.800,102
"03-13-2011 0348",1.257,-0.178,5.900,102
"03-13-2011 0354",1.246,-0.183,6.300,104
"03-13-2011 0400",1.243,-0.180,6.700,103
"03-13-2011 0406",1.233,-0.184,6.500,105
"03-13-2011 0412",1.224,-0.187,6.800,104
"03-13-2011 0418",1.219,-0.186,6.600,105
"03-13-2011 0424",1.220,-0.179,6.700,105
"03-13-2011 0430",1.212,-0.181,6.300,102
"03-13-2011 0436",1.208,-0.178,6.300,101
"03-13-2011 0442",1.208,-0.172,6.600,104
"03-13-2011 0448",1.207,-0.167,6.300,102
"03-13-2011 0454",1.205,-0.163,6.700,103
"03-13-2011 0500",1.201,-0.161,6.200,110
"03-13-2011 0506",1.196,-0.160,6.600,104
"03-13-2011 0512",1.189,-0.161,6.400,104
"03-13-2011 0518",1.179,-0.165,6.700,106
"03-13-2011 0524",1.171,-0.168,6.300,108
"03-13-2011 0530",1.161,-0.172,6.800,108
"03-13-2011 0536",1.156,-0.171,6.100,108
"03-13-2011 0542",1.155,-0.167,6.300,109
"03-13-2011 0548",1.146,-0.171,5.900,110
"03-13-2011 0554",1.139,-0.172,6.200,110
"03-13-2011 0600",1.134,-0.172,6.400,105
"03-13-2011 0606",1.125,-0.176,6.700,111
"03-13-2011 0612",1.122,-0.174,6.000,109
"03-13-2011 0618",1.120,-0.172,6.200,111
"03-13-2011 0624",1.112,-0.175,5.900,108
"03-13-2011 0630",1.106,-0.177,6.700,108
"03-13-2011 0636",1.098,-0.180,7.200,108
"03-13-2011 0642",1.099,-0.175,6.700,104
"03-13-2011 0648",1.098,-0.172,6.000,105
"03-13-2011 0654",1.093,-0.174,6.400,105
"03-13-2011 0700",1.090,-0.173,6.200,106
"03-13-2011 0706",1.084,-0.176,6.400,108
"03-13-2011 0712",1.082,-0.174,6.400,108
"03-13-2011 0718",1.076,-0.177,6.400,107
"03-13-2011 0724",1.068,-0.183,6.600,107
"03-13-2011 0730",1.067,-0.181,6.400,110
"03-13-2011 0736",1.068,-0.177,6.200,109
"03-13-2011 0742",1.064,-0.179,6.400,109
"03-13-2011 0748",1.070,-0.171,6.500,110
"03-13-2011 0754",1.072,-0.167,6.200,106
"03-13-2011 0800",1.075,-0.163,7.100,104
"03-13-2011 0806",1.080,-0.156,6.400,103
"03-13-2011 0812",1.081,-0.154,6.300,104
"03-13-2011 0818",1.078,-0.156,6.500,104
"03-13-2011 0824",1.074,-0.159,7.000,105
"03-13-2011 0830",1.067,-0.165,7.500,108
"03-13-2011 0836",1.059,-0.173,7.400,108
"03-13-2011 0842",1.058,-0.173,7.400,106
"03-13-2011 0848",1.059,-0.172,6.600,104
"03-13-2011 0854",1.056,-0.175,7.100,104
"03-13-2011 0900",1.054,-0.177,6.700,104
"03-13-2011 0906",1.058,-0.174,7.100,105
"03-13-2011 0912",1.061,-0.171,7.000,106
"03-13-2011 0918",1.059,-0.174,7.000,107
"03-13-2011 0924",1.065,-0.169,6.800,105
"03-13-2011 0930",1.070,-0.165,6.800,109
"03-13-2011 0936",1.069,-0.168,6.400,109
"03-13-2011 0942",1.061,-0.177,6.500,106
"03-13-2011 0948",1.064,-0.176,6.300,107
"03-13-2011 0954",1.069,-0.173,6.700,104
"03-13-2011 1000",1.079,-0.165,8.200,100
"03-13-2011 1006",1.085,-0.161,7.400,106
"03-13-2011 1012",1.087,-0.162,7.900,105
"03-13-2011 1018",1.095,-0.156,8.500,105
"03-13-2011 1024",1.101,-0.153,8.400,102
"03-13-2011 1030",1.106,-0.152,9.100,98
"03-13-2011 1036",1.112,-0.149,9.300,100
"03-13-2011 1042",1.118,-0.146,8.500,100
"03-13-2011 1048",1.117,-0.151,8.900,100
"03-13-2011 1054",1.124,-0.148,8.200,100
"03-13-2011 1100",1.132,-0.144,7.500,95
"03-13-2011 1106",1.139,-0.142,8.200,104
"03-13-2011 1112",1.140,-0.145,7.700,103
"03-13-2011 1118",1.138,-0.152,7.100,102
"03-13-2011 1124",1.145,-0.150,7.700,99
"03-13-2011 1130",1.150,-0.150,8.300,99
"03-13-2011 1136",1.148,-0.157,8.200,96
"03-13-2011 1142",1.154,-0.156,7.900,94
"03-13-2011 1148",1.162,-0.154,7.600,95
"03-13-2011 1154",1.171,-0.151,7.500,95
"03-13-2011 1200",1.177,-0.150,6.800,93
"03-13-2011 1206",1.182,-0.151,7.200,95
"03-13-2011 1212",1.183,-0.156,6.800,96
"03-13-2011 1218",1.190,-0.155,7.300,98
"03-13-2011 1224",1.197,-0.154,7.200,96
"03-13-2011 1230",1.203,-0.154,6.900,99
"03-13-2011 1236",1.209,-0.155,6.400,100
"03-13-2011 1242",1.214,-0.156,6.600,97
"03-13-2011 1248",1.221,-0.155,6.900,96
"03-13-2011 1254",1.230,-0.153,6.800,93
"03-13-2011 1300",1.233,-0.156,6.000,91
"03-13-2011 1306",1.238,-0.157,6.300,92
"03-13-2011 1312",1.244,-0.158,5.900,93
"03-13-2011 1318",1.254,-0.154,6.400,91
"03-13-2011 1324",1.261,-0.154,5.900,90
"03-13-2011 1330",1.266,-0.155,5.800,91
"03-13-2011 1336",1.274,-0.153,6.500,91
"03-13-2011 1342",1.276,-0.158,6.300,91
"03-13-2011 1348",1.283,-0.157,6.100,92
"03-13-2011 1354",1.293,-0.153,6.000,91
"03-13-2011 1400",1.302,-0.151,6.700,92
"03-13-2011 1406",1.305,-0.154,6.900,93
"03-13-2011 1412",1.313,-0.152,7.100,90
"03-13-2011 1418",1.321,-0.150,6.700,92
"03-13-2011 1424",1.327,-0.150,6.900,91
"03-13-2011 1430",1.331,-0.153,6.700,91
"03-13-2011 1436",1.339,-0.151,6.700,91
"03-13-2011 1442",1.345,-0.150,6.900,93
"03-13-2011 1448",1.352,-0.149,6.400,92
"03-13-2011 1454",1.358,-0.149,6.700,92
"03-13-2011 1500",1.362,-0.151,7.200,89
"03-13-2011 1506",1.366,-0.152,7.100,92
"03-13-2011 1512",1.368,-0.156,7.700,94
"03-13-2011 1518",1.363,-0.166,7.200,94
"03-13-2011 1524",1.366,-0.169,7.900,94
"03-13-2011 1530",1.377,-0.163,7.800,95
"03-13-2011 1536",1.384,-0.161,7.700,92
"03-13-2011 1542",1.381,-0.169,7.600,92
"03-13-2011 1548",1.379,-0.176,7.400,91
"03-13-2011 1554",1.380,-0.179,7.200,89
"03-13-2011 1600",1.376,-0.188,8.100,87
"03-13-2011 1606",1.375,-0.193,7.300,92
"03-13-2011 1612",1.375,-0.197,7.200,91
"03-13-2011 1618",1.380,-0.197,7.700,90
"03-13-2011 1624",1.388,-0.193,8.200,87
"03-13-2011 1630",1.389,-0.195,8.500,90
"03-13-2011 1636",1.393,-0.195,8.300,88
"03-13-2011 1642",1.402,-0.190,8.300,89
"03-13-2011 1648",1.407,-0.188,8.600,86
"03-13-2011 1654",1.411,-0.188,8.100,87
"03-13-2011 1700",1.417,-0.185,7.700,79
"03-13-2011 1706",1.428,-0.177,7.700,85
"03-13-2011 1712",1.433,-0.175,7.900,86
"03-13-2011 1718",1.434,-0.177,7.900,86
"03-13-2011 1724",1.437,-0.176,8.100,83
"03-13-2011 1730",1.441,-0.175,8.100,84
"03-13-2011 1736",1.446,-0.173,7.700,81
"03-13-2011 1742",1.446,-0.175,8.100,83
"03-13-2011 1748",1.447,-0.176,7.800,79
"03-13-2011 1754",1.448,-0.178,7.700,79
"03-13-2011 1800",1.450,-0.178,9.300,81
"03-13-2011 1806",1.448,-0.182,8.400,83
"03-13-2011 1812",1.446,-0.186,8.800,81
"03-13-2011 1818",1.450,-0.184,8.900,80
"03-13-2011 1824",1.450,-0.185,7.800,82
"03-13-2011 1830",1.448,-0.189,8.500,81
"03-13-2011 1836",1.446,-0.193,8.700,81
"03-13-2011 1842",1.444,-0.196,9.500,79
"03-13-2011 1848",1.449,-0.193,10.000,80
"03-13-2011 1854",1.451,-0.192,9.300,81
"03-13-2011 1900",1.453,-0.191,8.400,81
"03-13-2011 1906",1.449,-0.197,8.700,82
"03-13-2011 1912",1.448,-0.199,8.800,82
"03-13-2011 1918",1.448,-0.200,9.100,81
"03-13-2011 1924",1.447,-0.202,8.800,82
"03-13-2011 1930",1.448,-0.202,8.900,82
"03-13-2011 1936",1.447,-0.204,8.800,80
"03-13-2011 1942",1.448,-0.204,8.500,80
"03-13-2011 1948",1.447,-0.205,8.700,81
"03-13-2011 1954",1.443,-0.210,8.400,81
"03-13-2011 2000",1.449,-0.205,7.100,71
"03-13-2011 2006",1.450,-0.204,7.700,78
"03-13-2011 2012",1.452,-0.203,8.300,77
"03-13-2011 2018",1.451,-0.204,7.600,76
"03-13-2011 2024",1.453,-0.203,6.900,75
"03-13-2011 2030",1.449,-0.207,7.100,74
"03-13-2011 2036",1.451,-0.205,6.600,75
"03-13-2011 2042",1.456,-0.200,7.000,72
"03-13-2011 2048",1.453,-0.203,6.800,73
"03-13-2011 2054",1.450,-0.206,7.100,71
"03-13-2011 2100",1.455,-0.201,6.500,74
"03-13-2011 2106",1.457,-0.199,7.000,71
"03-13-2011 2112",1.457,-0.199,7.200,72
"03-13-2011 2118",1.455,-0.200,6.800,72
"03-13-2011 2124",1.456,-0.199,6.800,71
"03-13-2011 2130",1.454,-0.200,7.200,70
"03-13-2011 2136",1.455,-0.199,6.800,72
"03-13-2011 2142",1.453,-0.200,6.500,73
"03-13-2011 2148",1.451,-0.201,7.100,71
"03-13-2011 2154",1.440,-0.211,6.500,74
"03-13-2011 2200",1.437,-0.214,6.000,74
"03-13-2011 2206",1.442,-0.208,7.100,72
"03-13-2011 2212",1.440,-0.209,6.800,74
"03-13-2011 2218",1.433,-0.215,6.300,74
"03-13-2011 2224",1.427,-0.219,6.900,73
"03-13-2011 2230",1.427,-0.218,6.400,76
"03-13-2011 2236",1.424,-0.220,6.200,75
"03-13-2011 2242",1.420,-0.223,5.800,73
"03-13-2011 2248",1.417,-0.224,5.600,74
"03-13-2011 2254",1.420,-0.220,6.000,74
"03-13-2011 2300",1.420,-0.219,4.700,76
"03-13-2011 2306",1.417,-0.220,5.800,76
"03-13-2011 2312",1.418,-0.218,5.700,76
"03-13-2011 2318",1.414,-0.221,5.600,77
"03-13-2011 2324",1.418,-0.215,5.500,76
"03-13-2011 2330",1.418,-0.214,5.100,76
"03-13-2011 2336",1.417,-0.213,4.800,75
"03-13-2011 2342",1.415,-0.214,4.700,73
"03-13-2011 2348",1.414,-0.213,5.000,77
"03-13-2011 2354",1.414,-0.211,4.700,76
"03-14-2011 0000",1.413,-0.211,3.000,67
"03-14-2011 0006",1.414,-0.208,4.000,74
"03-14-2011 0012",1.417,-0.203,3.900,75
"03-14-2011 0018",1.417,-0.202,3.600,73
"03-14-2011 0024",1.417,-0.200,3.500,72
"03-14-2011 0030",1.417,-0.198,3.200,70
"03-14-2011 0036",1.410,-0.203,3.300,65
"03-14-2011 0042",1.402,-0.209,3.400,67
"03-14-2011 0048",1.398,-0.211,3.000,64
"03-14-2011 0054",1.391,-0.215,3.000,67
"03-14-2011 0100",1.388,-0.216,3.800,73
"03-14-2011 0106",1.378,-0.224,3.000,71
"03-14-2011 0112",1.372,-0.227,2.800,70
"03-14-2011 0118",1.369,-0.227,2.800,71
"03-14-2011 0124",1.363,-0.231,3.000,66
"03-14-2011 0130",1.353,-0.238,3.100,66
"03-14-2011 0136",1.343,-0.245,3.000,71
"03-14-2011 0142",1.340,-0.245,3.300,72
